,playerShort,yellowReds,goals,birthday,ties,leagueCountry,black,defeats,weight,victories,height,meanExp,yellowCards,games,redCards,position,meanIAT,club
913,913,0,0,18.04.1985,15,0,0,29,84.0,60,190.0,0.4771524191687199,1,104,0,5,0.3444601768400597,6
914,914,0,23,03.06.1985,67,2,0,82,78.0,137,184.0,0.4782654707932582,10,286,0,9,0.35020986706978746,16
915,915,0,9,19.07.1979,113,0,0,171,78.0,165,183.0,0.42391409357655707,67,449,0,9,0.3370894608794615,60
916,916,2,3,17.03.1991,13,3,0,37,68.0,26,177.0,0.5087907936816357,15,76,1,6,0.3540625415571128,75
917,917,0,64,27.08.1990,40,2,0,65,86.0,92,188.0,0.47573886327340315,14,197,0,2,0.35102275425691004,15
918,918,3,29,18.05.1981,97,0,1,89,76.0,227,183.0,0.3499689283690838,74,413,0,4,0.3250363900607825,34
919,919,2,38,26.07.1981,99,0,1,77,77.0,257,184.0,0.4909971747425825,70,433,2,9,0.3549466707176112,48
920,920,1,6,29.12.1982,40,3,0,68,80.0,50,187.0,0.5882973115445439,32,158,1,1,0.3698935941871718,37
921,921,1,8,18.01.1984,62,2,0,73,72.0,112,180.0,0.46041547807832334,26,247,2,10,0.35016809280049166,90
922,922,1,7,25.04.1988,25,2,1,32,75.0,30,181.0,0.32070140654868523,10,87,0,12,0.32182354844130406,89
923,923,0,11,13.02.1990,61,1,1,51,82.0,104,187.0,0.42792849798269866,23,216,4,1,0.3456390628854094,59
924,924,1,65,16.12.1987,36,2,1,63,79.0,70,185.0,0.42409475270494834,21,169,1,8,0.33242877095695705,39
925,925,0,5,21.12.1981,43,3,0,80,72.0,75,175.0,0.6019452180144164,50,198,1,6,0.36736678440651305,35
926,926,0,53,25.02.1984,70,3,0,110,77.0,103,185.0,0.5909235331486641,26,283,2,2,0.36639884196397915,75
927,927,2,36,07.03.1983,60,3,1,61,83.0,52,187.0,0.3859572945769706,16,173,0,2,0.34392597266253994,69
928,928,1,35,13.09.1979,99,2,0,128,87.0,194,189.0,0.41507207189575074,56,421,0,1,0.34497653702996994,11
929,929,5,8,23.06.1984,56,3,0,93,65.0,90,174.0,0.6248497585203768,68,239,4,4,0.36396761554506973,52
930,930,0,0,27.03.1986,70,2,0,81,92.0,273,193.0,0.4686933463718299,12,424,0,5,0.3465533729593819,12
931,931,1,2,25.01.1976,104,3,0,138,80.0,196,176.0,0.5660971902530634,50,438,1,9,0.36578770981995523,23
932,932,1,17,05.12.1988,44,2,0,87,70.0,105,170.0,0.38448432027483254,40,236,1,4,0.3408995237240591,39
933,933,3,4,15.05.1989,49,1,1,67,77.0,97,184.0,0.40398850992454516,37,213,1,1,0.3401379054711027,51
934,934,0,0,30.04.1992,45,2,0,47,85.0,85,189.0,0.3986067807269305,10,177,0,5,0.3432157260926228,15
935,935,0,56,02.07.1981,88,0,1,113,81.0,132,182.0,0.40486337882140006,8,333,1,2,0.33824520698286037,92
936,936,1,3,22.05.1982,53,3,0,77,78.0,61,181.0,0.5882973115445439,43,191,1,9,0.3698935941871718,18
937,937,0,6,02.03.1991,39,2,0,54,76.0,76,188.0,0.36912536632068427,13,169,1,1,0.33991238088392844,16
938,938,1,10,28.01.1995,7,2,0,22,82.0,26,185.0,0.3597926248964638,9,55,0,12,0.33899365436156687,25
939,939,0,6,07.03.1982,105,1,0,78,76.0,154,183.0,0.454701972650901,56,337,7,1,0.3462940658794359,36
940,940,0,11,10.12.1995,6,2,0,15,64.0,16,171.0,0.38066480950614917,9,37,0,0,0.3431450285793326,25
941,941,1,4,29.03.1987,52,3,0,59,71.0,54,184.0,0.5924559370815472,28,165,1,1,0.36848381987523227,69
942,942,0,2,17.08.1987,48,0,0,81,80.0,71,188.0,0.4585216642816437,34,200,1,1,0.3422073992581963,81
943,943,0,0,13.06.1976,46,2,0,64,85.0,75,194.0,0.39875491904362625,6,185,0,5,0.3410421414020833,89
944,944,1,9,15.10.1986,60,2,0,83,73.0,74,174.0,0.4067581196853334,37,217,0,6,0.3420629269387925,28
945,945,1,11,27.09.1991,36,2,0,55,82.0,76,186.0,0.33596689240030053,24,167,1,1,0.33662816264272116,16
946,946,1,22,07.06.1984,79,2,0,124,75.0,163,184.0,0.40038497345747565,23,366,0,6,0.34368967638212194,90
947,947,1,4,22.01.1988,60,2,0,52,74.0,149,181.0,0.4381952289864608,31,261,1,6,0.34707619406667406,16
948,948,0,30,04.11.1985,76,2,0,106,89.0,145,191.0,0.48119853812312346,32,327,0,7,0.3522918829957483,38
949,949,0,0,08.10.1993,5,3,0,8,81.0,12,192.0,0.6006215521553466,7,25,1,1,0.37058398301725143,19
950,950,10,20,31.07.1979,130,3,0,129,78.0,250,183.0,0.541842881867792,144,509,4,1,0.3567674070894171,23
951,951,0,13,14.04.1984,63,2,0,91,75.0,86,180.0,0.3381913162713033,25,240,0,4,0.3371692449137632,1
952,952,1,20,28.05.1983,32,1,0,60,71.0,109,175.0,0.5297315569331035,55,201,1,4,0.3482577107317997,51
953,953,0,16,16.09.1989,28,2,0,35,78.0,71,186.0,0.42557747124683426,23,134,0,4,0.3469670185476186,31
954,954,0,98,31.05.1989,60,2,0,84,67.0,126,180.0,0.3862127247480897,35,270,0,8,0.3414183057606891,16
955,955,1,19,04.08.1985,67,2,0,94,75.0,91,190.0,0.390608529909197,53,252,1,1,0.340617915141582,90
956,956,0,21,15.04.1991,28,2,0,52,74.0,38,176.0,0.3359668924003006,8,118,0,2,0.3366281626427214,72
957,957,4,2,05.11.1992,28,1,0,30,60.0,86,165.0,0.45264092011872253,40,144,1,0,0.358923132847799,59
958,958,0,3,25.05.1983,41,2,0,43,87.0,53,187.0,0.6500914308553207,25,137,0,1,0.3704061641695995,0
959,959,0,94,17.08.1986,52,2,0,70,76.0,119,184.0,0.5048911322806523,26,241,1,2,0.3499272534765633,38
960,960,0,0,11.04.1994,0,2,0,6,83.0,3,186.0,0.3359668924003011,1,9,0,5,0.33662816264272105,39
961,961,0,8,23.06.1986,65,1,1,69,69.0,118,177.0,0.5678719149315491,38,252,1,9,0.3598829100182056,36
962,962,5,3,02.02.1982,33,3,0,64,75.0,63,178.0,0.5767448921439232,30,160,1,1,0.36760505195548715,64
963,963,5,101,12.08.1990,63,0,1,54,88.0,136,189.0,0.5135172888368779,76,253,3,2,0.3613885057132584,48
964,964,1,23,24.01.1981,70,2,0,119,84.0,139,189.0,0.37919434961894466,46,328,0,1,0.34041223558832884,39
965,965,0,67,03.06.1992,41,2,0,32,64.0,140,176.0,0.43500202210272426,10,213,1,0,0.34487296421882885,16
966,966,1,251,10.07.1985,86,2,0,113,88.0,254,189.0,0.4966934920849568,36,453,0,2,0.3533104165330849,12
967,967,1,122,21.05.1986,53,2,0,67,84.0,162,187.0,0.49654221209478305,52,282,1,2,0.3544400777588752,12
968,968,2,10,24.02.1987,45,3,0,54,80.0,123,188.0,0.5655351769080144,61,222,0,4,0.36307228616183096,10
969,969,3,37,08.05.1987,71,0,0,118,70.0,129,180.0,0.3824587604662139,61,318,0,4,0.3317878178433317,93
970,970,0,0,06.10.1972,184,0,0,259,85.0,279,194.0,0.44877116475900786,12,722,1,5,0.3478625512272751,34
971,971,3,1,05.05.1986,31,3,0,42,78.0,67,181.0,0.5992849783349938,32,140,1,4,0.36592309604728845,68
972,972,2,44,19.04.1989,51,2,0,83,83.0,79,192.0,0.46501920898613686,26,213,2,11,0.35037211684555736,91
973,973,2,21,29.12.1982,90,1,0,71,75.0,127,189.0,0.5936757327862762,30,288,2,1,0.3561091546646242,44
974,974,0,33,13.03.1989,70,0,0,87,63.0,119,170.0,0.4905771422341599,28,276,0,0,0.3523100991777794,21
975,975,0,41,12.02.1982,73,2,0,103,82.0,124,181.0,0.3621865360698372,52,300,1,0,0.33964955360249194,0
976,976,0,0,08.04.1982,50,2,0,89,92.0,89,189.0,0.3418948456960937,6,228,0,5,0.33702334720539834,39
977,977,1,90,27.09.1982,69,0,0,121,76.0,147,185.0,0.4695668511912177,36,337,0,2,0.3481364823230886,92
978,978,2,95,10.01.1984,105,0,0,119,70.0,175,185.0,0.30693519950187,63,399,2,2,0.3216097071340922,6
979,979,4,51,22.11.1987,93,0,0,84,85.0,147,194.0,0.5068287113433216,81,324,2,4,0.35030456403307336,27
980,980,1,11,28.04.1975,86,3,0,148,76.0,179,180.0,0.5647608949898615,93,413,1,4,0.36517043160791984,61
981,981,1,15,06.09.1982,50,2,0,84,85.0,113,194.0,0.3359668924003006,19,247,0,1,0.3366281626427214,25
982,982,2,31,20.12.1980,95,3,0,96,80.0,270,184.0,0.5040940328428732,102,461,5,1,0.3534421627038042,52
983,983,3,96,10.06.1987,69,2,0,126,73.0,130,185.0,0.4342934005156119,38,325,0,2,0.34830384961806415,89
984,984,0,3,27.04.1990,15,0,0,17,77.0,41,191.0,0.479849425775733,6,73,0,1,0.3474497256581004,45
985,985,2,30,11.07.1984,51,2,0,99,79.0,125,190.0,0.3903908317798352,69,275,0,4,0.3401734187014563,25
986,986,0,3,14.04.1991,23,3,0,26,74.0,80,174.0,0.595604153504801,17,129,0,9,0.3642292721308267,29
987,987,1,22,15.12.1984,84,0,0,98,81.0,165,191.0,0.5895493893029088,69,347,1,1,0.359953237060018,45
988,988,4,22,16.06.1980,112,2,0,145,83.0,178,190.0,0.583418152218171,70,435,5,1,0.35931504733207764,15
989,989,2,8,14.06.1985,56,2,0,84,75.0,101,185.0,0.41501674126768373,33,241,2,1,0.3511036932835728,2
990,990,0,41,07.03.1994,20,2,0,29,75.0,48,188.0,0.35194946301296076,12,97,0,2,0.33840592047941975,16
991,991,0,10,10.01.1988,52,1,0,78,63.0,83,171.0,0.43047583394176053,35,213,0,0,0.34374093295853136,44
992,992,0,5,26.01.1992,36,2,0,52,76.0,48,181.0,0.35714960404229923,23,136,0,6,0.3382475221671873,0
993,993,0,0,18.09.1987,16,2,0,19,89.0,54,192.0,0.36033826220717324,2,89,3,5,0.3392725194969535,90
994,994,2,18,09.06.1984,43,3,0,67,73.0,62,184.0,0.5452305442682948,29,172,0,0,0.36784944958200577,18
995,995,1,9,14.05.1987,56,3,0,57,70.0,67,184.0,0.5383314458851713,57,180,2,12,0.382699224545366,42
996,996,0,94,28.04.1988,77,0,0,89,61.0,204,170.0,0.5276266273048341,31,370,0,0,0.35042535488571924,21
997,997,0,40,22.11.1982,108,1,0,90,76.0,172,188.0,0.4597729966530086,43,370,1,4,0.3474592134498925,59
998,998,1,11,20.06.1986,61,1,0,74,66.0,61,174.0,0.3649429258921747,14,196,0,4,0.33441264177972796,30
999,999,4,20,28.07.1985,93,1,0,82,72.0,162,187.0,0.4495170487087135,65,337,2,12,0.34619988520498834,44
1000,1000,0,1,01.10.1991,10,1,0,8,76.0,10,182.0,0.3264747107426909,7,28,1,12,0.3359353571586279,51
1001,1001,0,4,28.03.1993,23,0,0,24,79.0,52,187.0,0.5024609117606487,16,99,0,1,0.3611279364322231,48
1002,1002,0,32,16.12.1988,74,2,0,64,90.0,181,192.0,0.453403375282544,36,319,1,1,0.34644923191658833,16
1003,1003,0,3,09.03.1991,13,0,0,24,84.0,22,188.0,0.4695899393502885,7,59,0,6,0.3437665203228666,34
1004,1004,1,35,14.08.1981,100,0,0,151,67.0,163,178.0,0.36842149031144006,29,414,1,7,0.32839919937914896,81
1005,1005,0,54,27.11.1981,101,0,0,175,73.0,159,178.0,0.36859868101167453,41,435,1,7,0.32838217491677035,93
1006,1006,0,18,18.04.1979,110,0,0,159,72.0,181,185.0,0.4047317742223424,46,450,2,1,0.3348537061383575,81
1007,1007,0,27,19.01.1994,32,2,0,40,85.0,61,188.0,0.4135943939064991,11,133,0,1,0.3414221522222013,72
1008,1008,0,3,05.04.1988,17,2,0,19,83.0,40,186.0,0.34170167465357904,10,76,0,1,0.3373841951778224,2
1009,1009,2,1,05.06.1990,34,2,0,52,71.0,71,178.0,0.36923812230450226,25,157,0,6,0.3399594173510535,28
1010,1010,3,4,07.10.1980,89,1,0,90,75.0,147,179.0,0.45834820154574785,73,326,4,9,0.3458513054336751,36
1011,1011,3,9,26.04.1981,86,2,0,117,86.0,143,193.0,0.429543250936768,58,346,3,1,0.34546767771255016,2
1012,1012,0,37,28.09.1984,83,1,0,94,58.0,156,167.0,0.47951837110791506,35,333,0,10,0.35096311835721744,58
1013,1013,2,19,18.04.1986,49,0,1,58,85.0,110,183.0,0.39349869842763235,37,217,1,4,0.3373540195084721,81
1014,1014,7,7,14.03.1982,61,3,0,111,80.0,58,183.0,0.5418979112112152,74,230,3,12,0.3821437967575506,70
1015,1015,0,0,05.04.1987,32,2,0,34,86.0,50,190.0,0.33596689240030075,1,116,1,5,0.3366281626427212,77
1016,1016,0,57,19.03.1988,46,2,0,96,82.0,116,180.0,0.37779016257954334,18,258,0,2,0.340129557881048,72
1017,1017,0,39,23.03.1989,50,2,1,74,84.0,73,190.0,0.37604727746534716,7,197,0,2,0.33481993784668884,1
1018,1018,3,9,10.03.1989,43,1,0,53,76.0,96,186.0,0.44885406266439304,42,192,0,4,0.34652282331568923,57
1019,1019,0,0,16.08.1992,7,1,1,12,71.0,10,179.0,0.43338634553463573,5,29,3,12,0.3438151339277992,36
1020,1020,0,33,27.05.1994,22,2,0,18,74.0,64,183.0,0.3534306977025622,16,104,1,0,0.3388365861670802,90
1021,1021,1,60,06.09.1990,43,2,0,50,81.0,85,180.0,0.3597610213402549,30,178,1,10,0.3384802733357401,38
1022,1022,0,20,27.08.1981,82,1,0,51,73.0,293,175.0,0.49017031335741684,26,426,0,6,0.35840144587992373,59
1023,1023,1,9,02.05.1983,78,0,1,133,85.0,105,180.0,0.35842191416822483,48,316,2,6,0.33202644403433734,94
1024,1024,2,5,15.03.1984,56,3,0,100,71.0,71,178.0,0.47437687413882906,40,227,1,4,0.3500358845570585,35
1025,1025,0,0,19.05.1992,5,1,0,1,68.0,8,175.0,0.3892288704395889,1,14,0,9,0.33965712662040914,57
1026,1026,0,9,06.08.1992,13,0,0,10,,24,178.0,0.3888372579273748,9,47,0,12,0.3290637573402859,53
1027,1027,0,31,25.03.1990,47,2,0,57,79.0,67,180.0,0.3757667315475648,26,171,0,0,0.3424272418233813,91
1028,1028,0,2,28.03.1984,24,2,0,56,77.0,63,185.0,0.4461604631784399,30,143,0,9,0.3526404687594002,72
1029,1029,5,8,09.06.1986,67,2,0,84,84.0,88,189.0,0.3799817358910011,45,239,0,1,0.3408091726375324,77
1030,1030,0,76,15.10.1988,82,3,0,76,76.0,260,183.0,0.5015763855211144,28,418,3,0,0.3520211094148743,66
1031,1031,0,79,25.02.1987,78,1,0,98,69.0,100,179.0,0.4266539313690708,17,276,1,2,0.34477978284142463,80
1032,1032,0,12,24.06.1988,46,0,1,88,83.0,137,180.0,0.480406349842134,35,271,0,9,0.35061290746664103,48
1033,1033,1,29,28.07.1981,126,0,0,147,74.0,338,186.0,0.4259966687882591,46,611,0,3,0.3395333846560561,49
1034,1034,1,17,18.11.1983,108,0,0,113,76.0,194,188.0,0.42933269133272617,68,415,4,1,0.3376919587359264,83
1035,1035,5,59,03.12.1982,101,3,1,102,85.0,294,177.0,0.3803238363244288,90,497,2,4,0.3347752459629191,66
1036,1036,1,1,01.09.1990,13,2,0,36,87.0,26,192.0,0.3359668924003007,18,75,0,12,0.3366281626427213,77
1037,1037,1,39,06.06.1983,73,3,0,114,70.0,125,170.0,0.5377170488763473,29,312,1,0,0.3601948613141522,20
1038,1038,0,0,08.01.1988,52,2,1,77,74.0,71,184.0,0.39980019653425813,25,200,1,1,0.3365325863341599,38
1039,1039,1,244,14.12.1979,128,0,0,141,70.0,262,173.0,0.4745534980297602,13,531,0,2,0.34900283122289494,81
1040,1040,0,0,14.05.1984,65,2,0,77,92.0,129,190.0,0.3946996699599398,19,271,0,5,0.3437337140244821,11
1041,1041,1,9,13.01.1989,38,2,0,46,78.0,71,185.0,0.33596689240030053,17,155,0,9,0.3366281626427214,90
1042,1042,0,29,07.04.1983,89,0,0,135,77.0,165,183.0,0.35909218418331323,51,389,0,7,0.32682219167570165,40
1043,1043,1,17,09.11.1983,80,0,0,114,79.0,89,193.0,0.3564455622815242,42,283,1,1,0.3266896837267236,54
1044,1044,1,27,13.12.1984,64,2,0,71,76.0,114,184.0,0.4967461827820041,32,249,1,6,0.3530785878007546,11
1045,1045,1,65,02.08.1983,87,1,1,83,71.0,128,177.0,0.40164409474089524,27,298,0,7,0.3458754170668931,57
1046,1046,1,1,08.11.1985,24,3,0,58,72.0,48,183.0,0.5056607136561545,42,130,3,4,0.35308628334853087,35
1047,1047,1,20,29.07.1988,34,3,0,40,73.0,60,180.0,0.5810941455094353,26,134,1,3,0.3638558567462518,42
1048,1048,0,2,25.10.1982,19,0,1,34,76.0,33,186.0,0.46526165015966486,8,86,0,4,0.35180383717286506,34
1049,1049,0,0,14.05.1979,192,1,0,212,80.0,299,184.0,0.48454860247837356,13,703,1,5,0.35064573724813636,44
1050,1050,0,9,08.12.1987,27,3,1,56,69.0,37,177.0,0.5882973115445439,21,120,0,12,0.36989359418717194,61
1051,1051,1,9,19.08.1984,61,3,0,95,72.0,75,177.0,0.583031668118098,46,231,3,1,0.3680665675122539,18
1052,1052,2,1,28.01.1986,37,3,0,69,76.0,96,184.0,0.5310349295527638,41,202,1,6,0.35537447110947795,35
1053,1053,1,30,14.10.1986,51,2,0,78,79.0,66,180.0,0.33596689240030064,16,195,1,7,0.33662816264272133,0
1054,1054,1,92,05.11.1983,95,2,0,135,85.0,149,185.0,0.487725386675432,17,379,2,2,0.35093196701244145,15
1055,1055,0,0,29.02.1972,50,0,0,100,93.0,55,193.0,0.35644556228152435,5,205,3,5,0.3266896837267235,94
1056,1056,0,4,08.11.1983,34,0,0,63,84.0,75,191.0,0.3742704500723698,29,172,0,12,0.3316581046965479,53
1057,1057,2,64,26.03.1982,99,0,0,112,69.0,216,176.0,0.4561503609244705,66,427,3,0,0.34356003589944334,6
1058,1058,4,6,24.09.1985,61,3,0,70,79.0,85,190.0,0.6039637759719061,52,216,1,1,0.3701580686029085,68
1059,1059,1,19,04.11.1984,54,3,0,74,75.0,73,178.0,0.5882973115445439,33,201,0,4,0.3698935941871718,37
1060,1060,2,26,12.11.1982,112,0,0,145,72.0,151,186.0,0.35441401522489235,51,408,2,12,0.32577837186558367,63
1061,1061,0,33,25.02.1989,48,2,0,64,76.0,135,186.0,0.49249105318894826,33,247,0,3,0.3558690361796487,38
1062,1062,2,7,31.08.1983,86,1,0,86,81.0,110,185.0,0.4509436943662646,49,282,2,1,0.3456563102570992,57
1063,1063,0,30,19.06.1983,52,2,0,44,65.0,98,175.0,0.53762404523517,31,194,1,10,0.3661929935750356,28
1064,1064,6,17,05.08.1977,106,2,0,128,88.0,143,189.0,0.4198898029941082,135,377,2,4,0.34236689093960027,77
1065,1065,4,16,07.09.1984,76,3,0,67,76.0,183,186.0,0.567711225360822,68,326,2,1,0.3619667425236405,10
1066,1066,0,0,22.08.1988,10,2,0,15,81.0,35,192.0,0.3511821223012146,3,60,1,5,0.3423080125004991,16
1067,1067,0,147,01.01.1981,84,0,0,109,81.0,172,185.0,0.4866173807887045,21,365,1,2,0.35035935976377824,34
1068,1068,1,50,03.09.1987,51,0,1,102,76.0,64,185.0,0.23828478219360946,25,217,2,8,0.31005201925253284,93
1069,1069,0,1,14.07.1980,31,1,1,46,70.0,35,173.0,0.33610096313517124,16,112,0,12,0.334683895844357,88
1070,1070,0,0,07.02.1989,18,2,0,29,89.0,14,187.0,0.36401388551393365,6,61,0,5,0.33942489997000885,28
1071,1071,6,9,22.01.1985,63,1,1,77,81.0,179,191.0,0.3731996300047704,82,319,1,4,0.33843968267969654,59
1072,1072,0,74,23.10.1985,44,2,0,96,82.0,83,182.0,0.480501734921694,8,223,0,2,0.3438261619172349,39
1073,1073,4,7,20.02.1981,59,3,0,72,85.0,84,185.0,0.5671881519366232,64,215,1,4,0.36217739360734724,37
1074,1074,0,0,24.02.1994,0,1,1,2,65.0,0,176.0,0.336100963135171,0,2,0,4,0.334683895844357,58
1075,1075,0,40,23.10.1992,11,3,0,8,82.0,64,190.0,0.6230009071998391,14,83,0,2,0.3681766637076846,66
1076,1076,0,20,20.03.1985,79,1,0,86,68.0,85,176.0,0.39417062260610963,50,250,1,10,0.33937957076472175,58
1077,1077,1,9,08.12.1992,32,2,0,34,66.0,72,176.0,0.40984690360079584,15,138,1,0,0.34271475241168087,16
1078,1078,1,2,28.11.1986,56,1,1,75,65.0,102,176.0,0.47779396441921385,31,233,3,6,0.35087609360734845,57
1079,1079,0,57,16.07.1987,94,0,0,133,64.0,188,177.0,0.5137491650544403,34,415,3,3,0.3527527975304516,83
1080,1080,1,27,16.08.1989,73,1,1,101,83.0,103,187.0,0.41193973565983033,39,277,0,0,0.343987145885,85
1081,1081,1,13,08.02.1975,114,3,0,160,70.0,165,171.0,0.5805619034281443,70,439,2,4,0.3674325521813241,70
1082,1082,0,0,02.04.1984,55,3,0,86,82.0,78,189.0,0.5793700223101801,11,219,2,5,0.36729936624100173,35
1083,1083,0,36,19.12.1992,50,3,0,76,63.0,116,169.0,0.6014812688707738,38,242,1,11,0.3653649637813974,9
1084,1084,0,5,20.04.1993,22,2,0,22,73.0,33,175.0,0.3436693100928993,12,77,0,3,0.33836764172667655,16
1085,1085,0,14,27.08.1986,37,3,1,62,67.0,61,168.0,0.4361533172645164,24,160,0,11,0.3350322324868444,42
1086,1086,2,13,24.06.1980,75,3,0,117,70.0,116,175.0,0.5894686451636882,58,308,0,7,0.36913582239548803,64
1087,1087,0,0,18.01.1990,11,3,0,10,75.0,36,179.0,0.5925558513495939,11,57,0,1,0.3689913722358489,66
1088,1088,0,46,10.09.1982,71,2,1,93,89.0,167,198.0,0.4648018932749885,46,331,2,1,0.34951417732217027,90
1089,1089,1,66,10.01.1984,57,2,1,82,82.0,109,180.0,0.42402976727991604,43,248,1,2,0.3479996176471677,33
1090,1090,0,61,17.11.1986,64,0,0,65,66.0,214,175.0,0.525391005639616,27,343,3,11,0.3551023471347238,49
1091,1091,1,19,20.04.1982,42,3,0,79,80.0,71,186.0,0.5810189179089679,31,192,3,6,0.3695586416742314,18
1092,1092,0,7,09.06.1986,36,3,0,68,70.0,58,177.0,0.4961381341322896,39,162,1,0,0.36599195584436245,20
1093,1093,0,11,12.11.1986,57,0,1,76,78.0,96,183.0,0.378551711919932,8,229,1,1,0.33301281062667853,60
1094,1094,0,0,07.02.1990,4,0,0,11,,6,191.0,0.3696961489491539,0,21,0,5,0.3290722467275713,34
1095,1095,1,25,08.08.1991,41,3,0,52,75.0,43,184.0,0.5727528260202231,20,136,1,2,0.3654091549246005,23
1096,1096,1,113,28.11.1983,107,3,0,145,73.0,209,178.0,0.53395206970218,75,461,2,2,0.356634874843789,87
1097,1097,1,4,10.06.1983,59,3,0,70,65.0,84,171.0,0.5803784148834984,22,213,2,9,0.3696754514519199,64
1098,1098,0,7,04.11.1987,34,1,0,54,84.0,44,185.0,0.3785897651350133,18,132,1,1,0.3414174169336129,56
1099,1099,5,26,21.10.1981,64,0,0,66,82.0,237,188.0,0.5347258751933096,71,367,4,1,0.3532814269959693,49
1100,1100,1,90,19.07.1981,86,1,0,117,70.0,132,181.0,0.4772880571670917,41,335,1,7,0.35227290401768885,59
1101,1101,1,24,10.12.1988,66,2,0,65,88.0,169,193.0,0.44440833853636136,32,300,1,1,0.35074919451182146,16
1102,1102,0,29,23.03.1994,27,0,0,41,65.0,47,183.0,0.39060671257209234,8,115,1,12,0.3355083809691327,49
1103,1103,1,37,07.02.1988,31,3,0,80,75.0,69,183.0,0.6028280500660257,31,180,0,2,0.36320643797882957,62
1104,1104,0,14,19.02.1981,103,0,0,147,67.0,183,175.0,0.37850953953021804,25,433,2,6,0.3299544916837546,63
1105,1105,0,36,09.02.1993,24,2,0,44,78.0,38,188.0,0.3544559183922274,4,106,0,2,0.33828873484859145,91
1106,1106,0,0,24.05.1993,5,0,0,3,65.0,6,174.0,0.356445562281524,1,14,0,4,0.3266896837267241,7
1107,1107,0,59,25.09.1987,66,2,0,83,66.0,101,173.0,0.3406696838524812,43,250,0,8,0.3367536767154454,1
1108,1108,0,0,22.04.1980,69,1,0,76,77.0,83,185.0,0.4159340877155328,4,228,2,5,0.3409102982192657,59
1109,1109,0,56,13.10.1984,92,1,0,73,81.0,89,191.0,0.38763260293782625,49,254,0,2,0.3389651125738633,79
1110,1110,2,11,19.04.1985,84,1,1,102,76.0,101,182.0,0.4144611821385524,25,287,0,8,0.34242516325392647,36
1111,1111,0,3,27.03.1990,68,1,1,79,77.0,93,180.0,0.37245740651597486,32,240,1,1,0.3300743132589083,58
1112,1112,0,0,20.02.1981,116,1,0,176,78.0,116,185.0,0.3481432751789883,12,408,4,5,0.3349580528881197,88
1113,1113,1,109,27.08.1985,71,0,0,67,84.0,144,186.0,0.4842244587938202,32,282,0,2,0.3459842704561265,27
1114,1114,0,31,22.06.1987,46,2,0,60,74.0,62,183.0,0.40637919506444514,3,168,0,8,0.34506620762757256,1
1115,1115,0,10,28.05.1990,33,2,0,41,77.0,71,185.0,0.34237983974232006,6,145,0,1,0.3379779220383007,15
1116,1116,0,0,28.07.1993,21,2,0,25,84.0,41,188.0,0.34558334996903173,1,87,0,5,0.337269239822175,11
1117,1117,1,11,24.10.1986,49,2,0,67,75.0,90,188.0,0.3549534631431109,26,206,1,1,0.3376434133693914,1
1118,1118,0,22,26.09.1991,30,2,0,48,73.0,75,181.0,0.33596689240030053,19,153,1,7,0.3366281626427213,39
1119,1119,2,29,28.04.1979,125,2,0,180,87.0,192,190.0,0.4369766067715911,67,497,2,1,0.34607911217399123,1
1120,1120,2,1,20.12.1984,40,3,0,47,72.0,69,180.0,0.4921643264761442,37,156,1,6,0.3439677578905681,42
1121,1121,0,0,11.04.1990,2,2,0,10,82.0,3,190.0,0.3574072879716222,0,15,0,5,0.3329722006352263,33
1122,1122,0,80,06.12.1988,52,2,0,86,80.0,85,188.0,0.34409586709476964,16,223,0,2,0.3378321056604946,91
1123,1123,0,70,10.06.1980,58,3,0,84,68.0,62,169.0,0.5882973115445439,16,204,0,2,0.3698935941871718,18
1124,1124,0,3,08.01.1994,15,2,0,24,80.0,56,185.0,0.3556901486511238,15,95,0,1,0.3403750650641732,0
1125,1125,1,47,01.03.1988,52,1,0,42,78.0,75,182.0,0.3873442098466694,26,169,0,2,0.34025706223364544,44
1126,1126,1,0,30.03.1993,15,3,0,23,72.0,18,178.0,0.5915265144346809,18,56,0,3,0.36815276969128674,64
1127,1127,1,38,05.09.1988,65,0,0,75,65.0,176,179.0,0.46544660686894396,26,316,0,3,0.34963672538047597,45
1128,1128,0,125,28.10.1984,97,3,1,113,67.0,164,176.0,0.5242525455060407,20,374,1,2,0.34808535575264826,42
1129,1129,1,27,16.06.1989,23,3,1,62,70.0,42,188.0,0.5960390859920236,17,127,0,2,0.3673031237653937,37
1130,1130,1,11,21.07.1989,35,2,0,69,83.0,125,186.0,0.40689597808032224,39,229,2,1,0.3418315960214341,11
1131,1131,0,12,10.04.1993,14,2,0,19,76.0,26,172.0,0.356201877459261,4,59,1,0,0.33724294512475483,91
1132,1132,5,26,13.05.1982,74,3,0,81,95.0,176,194.0,0.48112979083996676,54,331,3,1,0.347685844755133,52
1133,1133,0,2,25.05.1986,28,3,0,48,66.0,44,178.0,0.5882973115445439,27,120,0,9,0.3698935941871718,18
1134,1134,0,0,25.05.1974,103,2,0,146,86.0,165,187.0,0.33619960455804176,11,414,0,5,0.3365152253823123,25
1135,1135,0,0,02.06.1990,51,2,0,72,80.0,91,187.0,0.4006958897457732,1,214,0,5,0.3416095713527781,72
1136,1136,2,24,06.06.1982,91,2,0,105,80.0,132,187.0,0.33596689240030053,60,328,1,10,0.33662816264272144,33
